BLOCKID10,ncessch_3,high_schnm,ncessch_2,mid_schnm,ncessch_1,primary_schnm
371559613011046,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559613012029,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559615004047,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559613025011,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559612003010,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002234,Janie C Hargrave Elem
371559617001027,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559605031004,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559613024031,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002242,Rowland Norment Elementary
371559619001057,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559617002011,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559601023066,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559601023007,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559605021027,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559610002015,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559607013041,370393002237,Lumberton Senior High,,No Middle School SAB,370393001581,Piney Grove Elementary
371559601021020,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559602021023,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001585,Rex-Rennert Elementary
371559602012096,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559602022015,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001585,Rex-Rennert Elementary
371559602022041,370393002239,Red Springs High,370393002240,Red Springs Middle,370393001585,Rex-Rennert Elementary
371559602022073,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559603001095,370393002239,Red Springs High,370393001579,Pembroke Middle,370393001589,Union Chapel Elementary
371559607022037,370393002237,Lumberton Senior High,,No Middle School SAB,370393001581,Piney Grove Elementary
371559607022036,370393002237,Lumberton Senior High,,No Middle School SAB,370393001581,Piney Grove Elementary
371559607013067,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559613021012,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559607013038,370393002237,Lumberton Senior High,,No Middle School SAB,370393001581,Piney Grove Elementary
371559607013033,370393002237,Lumberton Senior High,,No Middle School SAB,370393001581,Piney Grove Elementary
371559613011033,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559613021004,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559610002013,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559610001015,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559607022059,370393002237,Lumberton Senior High,,No Middle School SAB,370393001581,Piney Grove Elementary
371559607022064,370393002237,Lumberton Senior High,,No Middle School SAB,370393001581,Piney Grove Elementary
371559606002014,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001569,Deep Branch Elementary
371559620021053,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559601021073,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559614002058,370393002244,Saint Pauls High,,No Middle School SAB,370393001574,Magnolia Elementary
371559614002022,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559614002087,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559614002083,370393002244,Saint Pauls High,,No Middle School SAB,370393001574,Magnolia Elementary
371559614001013,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559614002069,370393002244,Saint Pauls High,,No Middle School SAB,370393001574,Magnolia Elementary
371559607011043,370393002237,Lumberton Senior High,,No Middle School SAB,370393001574,Magnolia Elementary
371559614001019,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559614002061,370393002237,Lumberton Senior High,,No Middle School SAB,370393001574,Magnolia Elementary
371559618024019,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559606001016,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001589,Union Chapel Elementary
371559604022003,370393002239,Red Springs High,370393001579,Pembroke Middle,370393001589,Union Chapel Elementary
371559602022048,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393001585,Rex-Rennert Elementary
371559601024017,370393002244,Saint Pauls High,,No Middle School SAB,370393001574,Magnolia Elementary
371559607011001,370393002244,Saint Pauls High,,No Middle School SAB,370393001574,Magnolia Elementary
371559602012091,370393002244,Saint Pauls High,370393002245,Saint Pauls Middle,370393002243,Saint Pauls Elementary
371559620021078,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559620021077,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559620022123,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559620022111,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559620022108,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559618012025,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559618012039,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559619005006,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559618012055,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559618012052,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559620022122,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559618012038,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559618012061,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559619005021,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559619005014,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559618012062,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559619003002,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559618021044,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559619005043,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559613011013,370393002237,Lumberton Senior High,,No Middle School SAB,370393001574,Magnolia Elementary
371559613011036,370393002237,Lumberton Senior High,,No Middle School SAB,370393001574,Magnolia Elementary
371559614002097,370393002237,Lumberton Senior High,,No Middle School SAB,370393001574,Magnolia Elementary
371559614001032,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559614001023,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559613011067,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559613012028,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559613022000,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559613011101,370393002237,Lumberton Senior High,370393002236,Lumberton Junior High,370393002246,Tanglewood Elementary
371559613012044,370393002237,Lumberton Senior High,,No Middle School SAB,370393001574,Magnolia Elementary
371559614001071,370393002237,Lumberton Senior High,370393001572,Littlefield Middle,370393002050,East Robeson Primary
371559618011062,370393002102,Purnell Swett High,370393001579,Pembroke Middle,370393001578,Pembroke Elementary
371559619003064,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559619004015,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559618021047,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559618021096,370393002184,South Robeson High,370393001570,Fairgrove Middle,370393001571,Green Grove Elementary
371559603001074,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559618023014,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559619001086,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559616021043,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559604022014,370393002239,Red Springs High,370393002240,Red Springs Middle,370393002238,Peterson Elementary
371559619001064,370393002232,Fairmont High,370393002233,Fairmont Middle,370393002241,Rosenwald Elementary
371559620021017,370393002184,South Robeson High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620021014,370393002184,South Robeson High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620021022,370393002184,South Robeson High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620022030,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559620021032,370393002184,South Robeson High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620021003,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620021029,370393002184,South Robeson High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620021028,370393002184,South Robeson High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620021041,370393002184,South Robeson High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620011011,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620012020,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620011021,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620012027,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559620011026,370393002102,Purnell Swett High,370393002052,Townsend Middle,370393002051,R B Dean Elementary
371559619005056,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559619004031,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559619003051,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559619004048,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559619003042,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559619004024,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
371559619004025,370393002184,South Robeson High,370393002183,Rowland Middle,370393001588,Southside/Ashpole Elem
